timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,interface,rule_id,bytes_in,bytes_out
1775236822,10.5.0.10,50554,52.168.112.78,389,UDP,ALLOW,wan,rule_45,3118,14761
1775236836,52.168.112.45,51206,52.168.112.78,135,TCP,ALLOW,lan_billing,rule_34,3533,27198
1775236852,10.4.12.2,61444,52.168.112.78,80,UDP,ALLOW,lan_servers,rule_24,5073,9943
1775236856,10.5.10.3,57240,10.3.1.10,53,TCP,BLOCK,wan,rule_9,5680,15110
1775236858,52.168.112.45,59522,140.82.112.22,443,UDP,ALLOW,lan_servers,rule_11,7600,8733
1775236860,10.3.1.11,62955,10.5.10.5,25,TCP,ALLOW,wan,rule_1,7193,18146
1775236882,10.3.1.30,51447,52.168.112.45,3389,TCP,ALLOW,lan_billing,rule_40,2181,23498
1775236885,10.3.1.40,64450,10.4.2.40,25,TCP,ALLOW,lan_billing,rule_42,6558,981
1775236901,10.5.10.1,53296,10.3.1.10,3389,TCP,ALLOW,lan_billing,rule_25,7821,11417
1775236904,10.4.2.10,54519,52.168.112.45,5432,UDP,ALLOW,wan,rule_28,7758,29980
1775236904,10.4.2.10,53557,52.168.112.45,636,TCP,ALLOW,wan,rule_3,1133,21050
1775236928,10.4.2.11,60669,10.3.1.10,993,UDP,ALLOW,wan,rule_30,3688,20615
1775236942,10.3.11.9,55799,10.3.1.11,80,UDP,ALLOW,lan_servers,rule_24,2986,22132
1775236953,10.4.2.10,54094,10.5.10.5,636,TCP,ALLOW,lan_billing,rule_36,6326,5327
1775236955,52.168.112.78,59308,10.5.10.1,3389,TCP,ALLOW,wan,rule_31,3873,30859
1775236956,13.107.42.14,62648,10.3.1.10,88,TCP,ALLOW,lan_clinical,rule_9,5783,21007
1775236971,10.5.10.1,63004,10.3.1.10,5432,UDP,BLOCK,lan_servers,rule_45,7089,16297
1775236972,10.4.2.10,51205,10.3.1.11,135,TCP,BLOCK,lan_servers,rule_49,5431,1553
1775236975,10.3.1.11,54960,140.82.112.22,445,TCP,ALLOW,lan_billing,rule_11,1143,8415
1775236981,10.4.2.40,51429,10.5.10.3,636,TCP,ALLOW,wan,rule_23,2033,9945
1775236982,10.5.10.5,53692,10.3.11.9,3389,TCP,BLOCK,lan_billing,rule_3,2199,30915
1775236988,10.4.2.11,56067,10.4.2.40,445,UDP,ALLOW,wan,rule_27,6915,3594
1775237014,10.4.2.40,50917,10.3.11.9,636,UDP,ALLOW,wan,rule_10,5304,17678
1775237023,10.4.12.1,55391,10.5.10.3,5432,TCP,ALLOW,lan_clinical,rule_5,5634,18784
1775237026,140.82.112.22,59657,10.3.1.11,443,TCP,ALLOW,lan_clinical,rule_24,2740,13174
1775237037,10.5.10.1,59007,10.3.11.9,80,TCP,ALLOW,lan_billing,rule_17,1087,25624
1775237040,52.168.112.45,59591,10.3.1.10,445,TCP,ALLOW,lan_billing,rule_18,7796,9198
1775237054,10.4.2.10,51888,10.4.2.30,135,UDP,ALLOW,lan_clinical,rule_6,75,27265
1775237057,10.5.10.1,55648,10.4.2.30,3389,UDP,BLOCK,lan_billing,rule_46,6418,22482
1775237071,140.82.112.22,61262,10.5.10.5,80,TCP,ALLOW,lan_servers,rule_6,6421,19431
1775237098,10.5.10.1,51049,10.3.11.9,445,TCP,BLOCK,wan,rule_18,5932,22817
1775237100,140.82.112.22,56132,10.5.10.3,53,TCP,ALLOW,lan_billing,rule_29,2293,23604
1775237104,10.4.12.1,62145,10.3.1.11,88,TCP,BLOCK,lan_servers,rule_16,7894,12278
1775237114,10.3.1.10,56542,52.168.112.78,3389,TCP,BLOCK,lan_billing,rule_48,2795,31391
1775237129,10.4.2.10,55134,10.5.10.3,88,TCP,ALLOW,wan,rule_48,7774,9770
1775237136,10.5.10.5,57867,52.168.112.78,80,TCP,ALLOW,wan,rule_10,1498,29394
1775237142,10.3.1.40,63411,10.3.11.9,135,UDP,BLOCK,lan_clinical,rule_3,4334,23935
1775237150,10.5.10.1,65453,10.3.11.9,22,TCP,ALLOW,lan_servers,rule_5,5228,10355
1775237157,10.3.1.30,53090,140.82.112.22,53,TCP,BLOCK,wan,rule_44,5323,15661
1775237159,10.4.2.11,58478,10.3.1.10,22,TCP,ALLOW,lan_servers,rule_4,7408,15057
1775237161,10.5.10.5,64251,140.82.112.22,22,TCP,BLOCK,lan_servers,rule_47,6663,5455
1775237172,10.5.10.5,62032,10.3.1.10,53,TCP,ALLOW,lan_billing,rule_48,5444,22788
1775237174,10.3.11.9,63600,10.3.1.10,5432,UDP,ALLOW,lan_billing,rule_13,2915,552
1775237175,140.82.112.22,54333,10.5.10.3,389,UDP,ALLOW,lan_servers,rule_2,5715,14402
1775237187,10.5.10.1,62553,140.82.112.22,389,TCP,ALLOW,lan_billing,rule_13,3008,3865
1775237202,140.82.112.22,52139,10.3.11.9,443,UDP,ALLOW,wan,rule_35,1048,28493
1775237207,10.5.0.10,60739,10.3.11.9,636,TCP,BLOCK,lan_clinical,rule_35,1157,23971
1775237251,140.82.112.22,64764,52.168.112.78,25,TCP,ALLOW,lan_clinical,rule_49,1311,11855
1775237258,10.5.1.50,65411,10.3.1.11,389,UDP,ALLOW,lan_servers,rule_34,4452,7781
1775237260,10.4.2.11,62191,10.5.10.3,3389,TCP,ALLOW,lan_servers,rule_28,4285,15181
1775237263,52.168.112.78,51022,10.4.2.30,25,TCP,ALLOW,lan_clinical,rule_7,5586,28042
1775237264,10.3.1.11,64062,10.3.1.10,636,TCP,ALLOW,lan_servers,rule_19,4197,22288
1775237268,13.107.42.14,54042,52.168.112.78,25,TCP,ALLOW,lan_servers,rule_37,774,25291
1775237273,10.5.1.50,51494,10.4.2.40,135,UDP,ALLOW,lan_servers,rule_49,5841,31833
1775237277,10.3.1.40,49723,10.4.2.30,993,UDP,ALLOW,lan_servers,rule_26,5847,31285
1775237279,13.107.42.14,51244,140.82.112.22,80,TCP,ALLOW,lan_clinical,rule_28,3936,23797
1775237287,10.4.2.40,63339,10.3.11.9,5432,TCP,ALLOW,lan_servers,rule_42,2247,19234
1775237288,10.5.10.1,54348,10.5.10.5,993,UDP,ALLOW,lan_servers,rule_36,2996,12864
1775237288,10.3.1.40,59875,52.168.112.45,135,TCP,ALLOW,wan,rule_13,3839,24666
1775237303,140.82.112.22,53144,10.4.2.40,53,TCP,ALLOW,lan_clinical,rule_30,4254,4464
1775237320,10.5.1.50,60512,10.5.10.3,53,TCP,ALLOW,lan_clinical,rule_2,3132,24876
1775237352,10.4.2.30,54646,52.168.112.45,135,TCP,ALLOW,lan_billing,rule_26,2151,26516
1775237367,10.3.1.30,56553,10.5.10.3,80,TCP,BLOCK,lan_servers,rule_36,5588,25884
1775237388,13.107.42.14,58220,52.168.112.78,88,TCP,BLOCK,lan_servers,rule_9,2023,24812
1775237395,10.3.1.40,52255,52.168.112.45,135,TCP,ALLOW,lan_servers,rule_40,6543,26573
1775237398,13.107.42.14,50537,140.82.112.22,443,TCP,ALLOW,lan_clinical,rule_7,3276,20832
1775237441,10.4.2.11,51005,10.5.10.5,88,TCP,ALLOW,lan_billing,rule_29,1650,8061
1775237447,10.5.10.1,64485,10.4.2.30,53,TCP,ALLOW,lan_billing,rule_9,7691,25909
1775237470,140.82.112.22,53142,10.5.10.5,636,TCP,ALLOW,lan_servers,rule_41,2384,27936
1775237490,10.4.12.1,50770,10.3.1.10,80,UDP,ALLOW,lan_clinical,rule_50,2851,16536
1775237498,10.4.12.2,62234,10.4.2.40,53,TCP,ALLOW,lan_servers,rule_15,3168,30062
1775237502,10.5.10.3,50025,10.5.10.5,993,TCP,ALLOW,lan_clinical,rule_8,5803,2840
1775237526,140.82.112.22,62032,52.168.112.45,993,TCP,ALLOW,lan_clinical,rule_37,4113,5724
1775237529,10.5.10.5,55260,10.3.11.9,88,TCP,ALLOW,lan_billing,rule_4,3219,27484
1775237531,10.3.1.30,58012,10.3.1.10,80,TCP,BLOCK,lan_servers,rule_35,2441,18225
1775237565,10.4.2.10,56847,10.3.1.10,445,TCP,ALLOW,lan_servers,rule_34,5087,15543
1775237573,10.5.0.10,53402,10.4.2.40,5432,TCP,ALLOW,lan_billing,rule_9,5714,9176
1775237592,10.4.2.40,50070,10.5.10.1,25,UDP,ALLOW,lan_servers,rule_11,1690,9151
1775237593,10.4.12.2,56699,10.4.2.30,443,TCP,ALLOW,lan_billing,rule_42,4178,20504
1775237596,10.4.2.30,58280,10.4.2.40,636,TCP,ALLOW,wan,rule_19,2632,9201
1775237596,52.168.112.78,64652,52.168.112.45,22,TCP,BLOCK,lan_servers,rule_38,598,13210
1775237610,10.5.10.5,51968,10.3.11.9,53,TCP,ALLOW,lan_billing,rule_40,7154,22606
1775237622,140.82.112.22,55337,10.5.10.1,135,TCP,ALLOW,lan_billing,rule_30,7299,18376
1775237636,10.5.10.5,60704,10.3.1.10,5432,TCP,ALLOW,lan_servers,rule_33,7429,28294
1775237638,10.3.1.10,59110,10.5.10.5,445,TCP,ALLOW,lan_servers,rule_12,4471,17546
1775237641,10.5.1.50,53575,52.168.112.78,88,TCP,BLOCK,lan_clinical,rule_6,2996,30733
1775237645,10.4.2.40,63718,10.3.1.10,25,TCP,ALLOW,lan_servers,rule_19,7100,29508
1775237647,13.107.42.14,61401,140.82.112.22,445,TCP,ALLOW,lan_clinical,rule_15,3764,5934
1775237660,10.4.12.1,62669,52.168.112.45,22,UDP,ALLOW,wan,rule_50,7175,1735
1775237670,52.168.112.45,65517,10.4.2.30,53,TCP,ALLOW,lan_clinical,rule_28,562,7737
1775237672,10.5.10.1,63399,10.4.2.30,993,TCP,BLOCK,wan,rule_5,4906,19322
1775237695,10.4.2.11,65240,10.3.11.9,443,TCP,ALLOW,lan_servers,rule_48,4368,3567
1775237720,10.4.2.40,59771,10.4.2.40,389,UDP,ALLOW,lan_clinical,rule_15,1856,2117
1775237732,10.4.12.2,51357,10.5.10.3,25,UDP,BLOCK,wan,rule_13,538,25985
1775237734,10.4.2.30,50534,10.5.10.5,3389,UDP,ALLOW,lan_servers,rule_20,6567,31590
1775237751,10.4.2.10,56198,10.3.1.10,3389,TCP,ALLOW,lan_clinical,rule_43,3133,2055
1775237761,10.3.1.40,59711,10.5.10.1,443,UDP,ALLOW,wan,rule_50,1095,7702
1775237762,140.82.112.22,56987,52.168.112.45,53,TCP,ALLOW,wan,rule_11,7670,8662
1775237785,10.5.10.3,52092,10.5.10.5,135,TCP,BLOCK,lan_servers,rule_35,7832,13303
1775237829,10.5.10.1,59686,10.5.10.3,389,TCP,ALLOW,lan_clinical,rule_48,3059,6276
1775237835,10.5.10.5,60758,10.3.1.11,135,TCP,ALLOW,lan_clinical,rule_11,6438,19964
1775237839,13.107.42.14,52069,10.3.11.9,5432,TCP,BLOCK,lan_clinical,rule_27,6690,7760
1775237842,10.4.12.2,64580,52.168.112.45,3389,UDP,ALLOW,wan,rule_29,1531,25642
1775237893,10.3.11.9,63660,10.4.2.40,53,TCP,BLOCK,lan_clinical,rule_18,3171,19606
1775237909,10.4.2.10,63912,10.5.10.5,443,TCP,ALLOW,wan,rule_10,6921,18056
1775237915,10.3.1.30,52371,13.107.42.14,443,TCP,ALLOW,lan_servers,rule_45,3209,31798
1775237937,10.4.2.30,56452,10.4.2.30,88,TCP,ALLOW,lan_clinical,rule_36,4008,12092
1775237940,13.107.42.14,53870,10.3.1.10,88,TCP,ALLOW,wan,rule_18,6569,29277
1775237943,10.5.0.10,61887,10.3.11.9,3389,TCP,ALLOW,lan_billing,rule_29,2391,1031
1775237948,10.4.2.10,55238,13.107.42.14,636,TCP,BLOCK,wan,rule_25,2974,5613
1775237959,10.5.10.3,57822,52.168.112.78,993,TCP,ALLOW,lan_clinical,rule_9,94,28180
1775237959,10.4.12.2,57816,10.4.2.40,636,TCP,ALLOW,lan_clinical,rule_4,3532,4428
1775237961,140.82.112.22,52392,10.3.1.10,80,TCP,ALLOW,wan,rule_49,5510,14124
1775237974,10.4.12.1,52159,10.5.10.3,80,TCP,ALLOW,wan,rule_19,3775,30072
1775237977,52.168.112.45,56497,52.168.112.45,3389,UDP,ALLOW,lan_billing,rule_14,1758,19878
1775237985,52.168.112.45,65254,10.4.2.40,80,TCP,ALLOW,lan_billing,rule_16,7667,28374
1775237994,10.4.2.40,64253,10.4.2.30,53,UDP,ALLOW,wan,rule_6,6915,19923
1775237999,13.107.42.14,54654,10.5.10.5,993,TCP,ALLOW,wan,rule_34,6973,10132
1775238032,10.3.11.9,57739,13.107.42.14,443,UDP,ALLOW,lan_clinical,rule_19,3396,4748
1775238052,52.168.112.45,60229,13.107.42.14,25,TCP,ALLOW,lan_billing,rule_40,1389,3404
1775238064,10.5.10.5,57600,10.5.10.5,445,UDP,ALLOW,wan,rule_27,3050,26421
1775238091,10.3.11.9,63812,13.107.42.14,443,UDP,ALLOW,lan_servers,rule_38,2358,30804
1775238097,10.4.2.11,57631,10.4.2.30,80,TCP,BLOCK,lan_billing,rule_29,3342,5953
1775238098,10.3.1.40,60455,10.3.1.11,25,TCP,ALLOW,lan_billing,rule_38,4309,5891
1775238100,13.107.42.14,49302,10.3.11.9,443,TCP,ALLOW,wan,rule_42,1511,20825
1775238121,10.3.1.30,55325,10.3.11.9,135,TCP,BLOCK,lan_servers,rule_1,3446,7052
1775238127,10.5.1.50,57435,10.5.10.1,80,TCP,ALLOW,lan_billing,rule_17,2580,27185
1775238133,10.4.2.11,59556,13.107.42.14,993,UDP,ALLOW,lan_billing,rule_23,5983,30631
1775238143,10.3.1.11,50657,10.5.10.5,25,TCP,BLOCK,wan,rule_39,6292,5585
1775238151,10.5.10.1,60011,10.3.1.10,389,TCP,ALLOW,wan,rule_12,713,21461
1775238156,10.4.2.30,56698,10.3.11.9,445,TCP,ALLOW,lan_clinical,rule_13,1378,10915
1775238157,10.5.10.3,60802,10.4.2.40,636,TCP,BLOCK,lan_clinical,rule_41,6003,18624
1775238161,140.82.112.22,62196,10.4.2.30,993,TCP,ALLOW,lan_clinical,rule_15,7926,6046
1775238161,13.107.42.14,64809,10.5.10.5,993,TCP,ALLOW,lan_servers,rule_2,6426,17803
1775238177,52.168.112.45,51575,10.3.11.9,135,TCP,BLOCK,wan,rule_13,4028,8376
1775238182,140.82.112.22,61894,10.3.1.10,25,UDP,ALLOW,lan_clinical,rule_23,2917,3916
1775238226,52.168.112.45,56727,10.5.10.5,993,UDP,ALLOW,lan_billing,rule_48,1661,16033
1775238236,13.107.42.14,50345,10.3.11.9,5432,TCP,ALLOW,lan_billing,rule_45,4530,4218
1775238237,10.3.1.30,55595,10.3.1.10,993,UDP,ALLOW,lan_servers,rule_3,3156,14421
1775238242,10.4.2.10,50057,10.5.10.5,3389,UDP,ALLOW,lan_servers,rule_14,2419,12793
1775238249,10.4.2.30,55756,13.107.42.14,22,UDP,ALLOW,lan_clinical,rule_29,5676,27985
1775238256,10.3.1.10,58841,10.4.2.30,636,UDP,ALLOW,lan_clinical,rule_9,3459,12230
1775238272,13.107.42.14,53331,10.5.10.5,3389,TCP,ALLOW,lan_servers,rule_24,1085,3559
1775238281,10.4.2.10,55638,10.5.10.3,135,TCP,BLOCK,lan_servers,rule_29,1654,13590
1775238292,10.4.2.11,57044,140.82.112.22,53,TCP,ALLOW,lan_clinical,rule_1,3833,29716
1775238313,10.4.12.2,54738,52.168.112.78,993,TCP,BLOCK,wan,rule_19,4776,18396
1775238317,10.4.12.2,52542,140.82.112.22,53,TCP,ALLOW,lan_clinical,rule_23,5839,5344
1775238329,10.5.10.3,60747,10.4.2.40,3389,TCP,ALLOW,lan_billing,rule_28,5175,4772
1775238332,10.4.2.30,50389,10.5.10.1,53,TCP,ALLOW,lan_clinical,rule_46,3730,3666
1775238340,52.168.112.78,60984,10.3.1.11,636,TCP,ALLOW,lan_servers,rule_6,3299,11358
1775238340,10.4.2.11,60160,10.5.10.1,80,TCP,ALLOW,lan_billing,rule_45,2366,15943
1775238359,10.3.1.30,60571,10.3.1.11,25,TCP,ALLOW,wan,rule_32,6066,24979
1775238362,10.4.12.2,52434,140.82.112.22,25,TCP,ALLOW,wan,rule_39,699,22976
1775238371,10.5.1.50,57193,13.107.42.14,88,TCP,ALLOW,wan,rule_14,7796,20172
1775238378,52.168.112.78,61750,10.5.10.5,88,TCP,ALLOW,lan_billing,rule_6,3659,31235
1775238380,10.5.1.50,55853,52.168.112.45,389,UDP,ALLOW,wan,rule_30,6180,24937
1775238381,10.3.1.11,58470,140.82.112.22,389,UDP,ALLOW,wan,rule_15,3420,31726
1775238382,10.3.1.10,61287,10.4.2.40,993,TCP,ALLOW,wan,rule_43,6258,31547
1775238393,140.82.112.22,64259,10.5.10.5,636,TCP,ALLOW,lan_billing,rule_4,5600,19353
1775238405,13.107.42.14,55451,52.168.112.78,88,TCP,ALLOW,lan_servers,rule_17,4428,16200
1775238407,10.5.0.10,50806,13.107.42.14,993,TCP,ALLOW,wan,rule_34,3989,16180
1775238410,10.5.10.1,65288,10.5.10.1,993,TCP,ALLOW,lan_billing,rule_13,2011,15948
1775238423,10.3.1.10,49333,10.3.11.9,5432,TCP,ALLOW,lan_clinical,rule_43,5469,18601
1775238447,10.5.10.1,64812,10.5.10.3,3389,UDP,ALLOW,lan_servers,rule_24,2972,18170
1775238450,52.168.112.45,49786,10.4.2.30,3389,TCP,ALLOW,lan_billing,rule_7,1097,14076
1775238453,10.3.11.9,60686,13.107.42.14,22,TCP,ALLOW,lan_clinical,rule_9,1796,3252
1775238458,10.5.0.10,61491,10.4.2.40,389,TCP,ALLOW,lan_billing,rule_45,7393,24546
1775238471,10.5.10.1,63319,10.4.2.30,135,TCP,BLOCK,lan_billing,rule_8,1544,14086
1775238484,140.82.112.22,60385,10.3.11.9,993,TCP,ALLOW,lan_clinical,rule_41,4004,6820
1775238497,10.3.1.10,62337,13.107.42.14,22,TCP,ALLOW,lan_billing,rule_12,5469,20665
1775238498,10.4.12.2,50050,10.4.2.40,135,TCP,ALLOW,lan_billing,rule_34,5961,26024
1775238507,10.3.1.10,56940,10.3.1.11,443,UDP,ALLOW,lan_clinical,rule_48,4360,2721
1775238562,10.5.1.50,60879,13.107.42.14,22,TCP,ALLOW,lan_clinical,rule_24,298,28937
1775238567,52.168.112.78,52612,10.4.2.40,25,TCP,ALLOW,wan,rule_31,1795,16632
1775238587,52.168.112.45,54886,52.168.112.45,80,TCP,BLOCK,lan_clinical,rule_44,542,24505
1775238625,10.3.1.40,54700,10.5.10.1,5432,UDP,ALLOW,wan,rule_12,3245,3889
1775238656,10.4.2.10,65276,13.107.42.14,25,TCP,ALLOW,lan_clinical,rule_21,7382,16447
1775238657,10.4.12.1,61492,52.168.112.78,53,TCP,ALLOW,wan,rule_35,5948,7169
1775238661,10.3.1.10,55254,10.5.10.5,88,UDP,ALLOW,lan_servers,rule_39,6242,16936
1775238662,10.3.1.10,57308,10.5.10.5,135,TCP,BLOCK,wan,rule_10,4886,1971
1775238680,52.168.112.78,54464,140.82.112.22,135,UDP,ALLOW,lan_servers,rule_39,4414,803
1775238684,13.107.42.14,51031,10.5.10.3,993,TCP,BLOCK,lan_clinical,rule_46,7261,28649
1775238685,10.3.1.30,52441,140.82.112.22,25,TCP,BLOCK,lan_billing,rule_34,6390,22684
1775238685,52.168.112.78,56965,10.3.1.10,445,TCP,ALLOW,lan_clinical,rule_26,4381,9854
1775238702,10.5.1.50,64762,10.5.10.5,25,TCP,ALLOW,lan_servers,rule_49,4450,18295
1775238703,10.4.2.11,63870,140.82.112.22,53,TCP,ALLOW,lan_clinical,rule_29,2127,18910
1775238707,10.5.0.10,60827,10.4.2.40,22,TCP,ALLOW,lan_servers,rule_27,4388,9039
1775238714,10.3.1.11,55892,10.5.10.1,636,UDP,ALLOW,lan_servers,rule_5,4818,5293
1775238723,10.4.2.40,49883,10.4.2.30,445,UDP,ALLOW,lan_servers,rule_1,6526,16314
1775238732,10.4.2.40,56176,140.82.112.22,53,TCP,ALLOW,wan,rule_34,4011,20835
1775238732,10.5.10.1,49204,13.107.42.14,135,TCP,ALLOW,lan_servers,rule_37,1911,17699
1775238758,10.5.10.1,58918,140.82.112.22,993,TCP,ALLOW,lan_servers,rule_27,2256,30811
1775238816,10.4.2.10,50034,52.168.112.78,88,TCP,ALLOW,lan_billing,rule_19,6487,2637
1775238818,13.107.42.14,54981,52.168.112.45,22,UDP,ALLOW,lan_billing,rule_46,6683,5137
1775238819,10.4.2.30,56008,10.3.1.11,993,TCP,BLOCK,lan_servers,rule_44,3969,20003
1775238839,10.5.0.10,50902,10.5.10.5,389,TCP,ALLOW,wan,rule_21,5373,22855
1775238854,52.168.112.78,63810,10.4.2.40,636,TCP,ALLOW,lan_billing,rule_44,885,5185
1775238866,10.3.1.40,50922,10.3.1.10,993,UDP,ALLOW,lan_clinical,rule_12,7916,11989
1775238878,10.3.1.30,55544,10.5.10.1,443,TCP,ALLOW,wan,rule_1,7285,13719
1775238888,10.3.1.40,55885,10.5.10.5,80,TCP,ALLOW,lan_servers,rule_14,1993,24489
1775238891,10.3.1.40,58733,10.3.11.9,135,TCP,ALLOW,lan_servers,rule_25,1837,16163
1775238896,10.5.10.3,53855,52.168.112.78,53,TCP,BLOCK,lan_billing,rule_2,4090,27065
1775238917,10.5.1.50,54658,10.3.11.9,389,TCP,ALLOW,lan_billing,rule_30,7838,15596
1775238922,10.3.1.10,55401,13.107.42.14,135,TCP,BLOCK,wan,rule_30,2863,801
1775238951,10.3.1.30,63554,10.5.10.5,443,TCP,ALLOW,lan_billing,rule_38,1938,6823
1775238967,52.168.112.78,50905,140.82.112.22,22,TCP,ALLOW,lan_billing,rule_28,5200,22511
1775238968,140.82.112.22,57917,10.5.10.3,80,TCP,BLOCK,lan_servers,rule_29,5836,12709
1775238992,10.4.2.40,62018,10.3.11.9,3389,TCP,ALLOW,lan_billing,rule_38,6871,3785
1775239008,10.4.2.40,64371,52.168.112.78,636,TCP,ALLOW,lan_servers,rule_44,2615,14723
1775239017,10.3.1.11,63223,52.168.112.78,389,UDP,BLOCK,lan_servers,rule_39,4683,22208
1775239017,10.4.2.40,60236,13.107.42.14,135,UDP,BLOCK,lan_billing,rule_24,7606,24695
1775239070,10.5.10.1,65421,10.4.2.40,389,UDP,ALLOW,lan_clinical,rule_31,4137,20214
1775239075,10.4.2.30,61429,140.82.112.22,88,UDP,ALLOW,lan_billing,rule_27,6732,18013
1775239080,10.3.1.10,56519,10.5.10.5,88,UDP,ALLOW,lan_servers,rule_46,1154,3981
1775239081,10.5.10.1,62280,13.107.42.14,53,TCP,ALLOW,lan_clinical,rule_46,692,18093
1775239083,52.168.112.45,49456,10.3.1.10,5432,TCP,ALLOW,wan,rule_42,7110,31879
1775239115,10.5.10.5,60735,10.3.11.9,88,TCP,ALLOW,lan_clinical,rule_14,1656,21046
1775239123,140.82.112.22,57870,10.4.2.40,5432,TCP,ALLOW,lan_billing,rule_24,232,20994
1775239149,10.4.2.11,59929,52.168.112.45,5432,UDP,ALLOW,wan,rule_20,3277,15032
1775239150,10.4.2.10,52214,13.107.42.14,445,TCP,BLOCK,lan_servers,rule_16,1989,3673
1775239186,10.3.1.40,52752,10.5.10.1,135,TCP,ALLOW,lan_clinical,rule_22,2783,6817
1775239209,10.3.11.9,50719,10.5.10.1,5432,TCP,ALLOW,lan_servers,rule_40,7710,4892
1775239211,10.4.2.40,53304,10.3.11.9,3389,UDP,BLOCK,lan_servers,rule_36,998,28628
1775239211,10.5.10.5,61174,10.5.10.3,53,TCP,ALLOW,wan,rule_21,269,7955
1775239211,10.4.2.40,61725,10.5.10.3,25,TCP,ALLOW,lan_clinical,rule_38,3531,14334
1775239244,52.168.112.45,62692,13.107.42.14,993,TCP,ALLOW,wan,rule_38,6768,2583
1775239254,10.5.10.5,49761,10.5.10.1,135,TCP,BLOCK,lan_billing,rule_37,3485,30258
1775239255,10.4.12.2,51935,13.107.42.14,88,TCP,ALLOW,lan_servers,rule_29,6966,14662
1775239260,10.3.1.10,52806,52.168.112.78,3389,TCP,ALLOW,lan_billing,rule_31,565,16584
1775239283,10.3.1.11,52831,10.3.11.9,636,TCP,ALLOW,wan,rule_47,4692,10514
1775239284,10.3.11.9,58989,52.168.112.78,22,TCP,ALLOW,lan_servers,rule_33,6002,21764
1775239291,10.4.12.2,58980,52.168.112.78,25,UDP,ALLOW,lan_billing,rule_42,7911,18196
1775239299,10.3.1.40,62023,10.5.10.5,53,TCP,BLOCK,lan_billing,rule_48,774,8344
1775239306,10.3.1.40,59998,10.5.10.3,443,TCP,ALLOW,lan_servers,rule_50,3386,12332
1775239309,10.5.0.10,55187,10.5.10.5,53,TCP,ALLOW,wan,rule_29,241,26038
1775239309,10.3.11.9,51859,10.5.10.5,5432,TCP,ALLOW,lan_servers,rule_2,6412,11686
1775239310,13.107.42.14,57688,10.3.1.11,993,TCP,ALLOW,wan,rule_9,1360,21464
1775239338,10.4.12.1,50420,52.168.112.78,135,UDP,ALLOW,lan_clinical,rule_27,2189,25198
1775239402,10.5.1.50,54030,52.168.112.45,25,TCP,ALLOW,wan,rule_43,5777,23613
1775239410,10.4.12.1,56934,10.4.2.30,88,UDP,BLOCK,lan_billing,rule_43,4883,4323
1775239411,140.82.112.22,56401,10.3.1.11,5432,TCP,ALLOW,wan,rule_5,7364,464
1775239416,140.82.112.22,63655,140.82.112.22,5432,TCP,ALLOW,wan,rule_42,6381,18828
1775239420,10.4.2.40,58124,10.4.2.40,445,UDP,ALLOW,lan_clinical,rule_13,5999,11402
1775239425,10.3.1.30,54032,52.168.112.45,389,TCP,ALLOW,wan,rule_26,1532,10746
1775239433,10.4.2.40,64431,10.5.10.1,53,TCP,ALLOW,lan_clinical,rule_48,5670,30878
1775239447,10.5.10.3,56576,52.168.112.45,636,TCP,ALLOW,lan_servers,rule_13,199,25701
1775239452,10.4.2.11,53108,10.3.1.11,389,TCP,ALLOW,lan_clinical,rule_31,4652,3259
1775239492,140.82.112.22,57007,52.168.112.45,88,TCP,ALLOW,lan_servers,rule_41,4002,10176
1775239511,10.3.1.40,63745,10.5.10.1,53,TCP,ALLOW,lan_clinical,rule_35,814,25511
1775239515,10.5.0.10,52127,10.4.2.40,135,TCP,ALLOW,lan_billing,rule_34,5330,17575
1775239542,10.4.2.30,59891,13.107.42.14,80,UDP,BLOCK,wan,rule_7,5064,17133
1775239554,52.168.112.45,61850,10.3.1.10,53,TCP,ALLOW,lan_clinical,rule_37,6967,7446
1775239563,10.4.2.11,59880,10.5.10.5,443,TCP,ALLOW,lan_servers,rule_22,2607,23874
1775239587,10.4.12.2,51276,10.5.10.5,993,TCP,ALLOW,wan,rule_43,5813,30467
1775239587,10.4.12.2,52936,10.3.1.11,636,TCP,ALLOW,wan,rule_28,5916,4139
1775239603,10.4.2.30,62953,10.5.10.3,88,TCP,ALLOW,lan_billing,rule_42,5080,29212
1775239604,10.3.1.30,62616,52.168.112.78,636,TCP,BLOCK,lan_servers,rule_20,3382,16762
1775239606,10.4.12.2,57091,52.168.112.78,445,TCP,ALLOW,wan,rule_19,7909,4950
1775239606,13.107.42.14,55057,10.5.10.3,5432,TCP,ALLOW,lan_servers,rule_4,6082,8915
1775239635,10.4.2.10,55864,10.5.10.5,88,UDP,ALLOW,lan_servers,rule_20,572,19525
1775239635,10.4.12.2,51855,10.4.2.40,5432,UDP,ALLOW,lan_clinical,rule_32,6637,17314
1775239644,52.168.112.45,52249,10.3.11.9,3389,TCP,ALLOW,lan_servers,rule_45,6574,13523
1775239656,10.3.11.9,49337,10.5.10.3,993,TCP,ALLOW,lan_clinical,rule_22,1768,21395
1775239664,10.3.1.30,54020,13.107.42.14,445,TCP,ALLOW,lan_clinical,rule_50,4913,9184
1775239670,10.5.1.50,58515,10.3.1.11,22,TCP,ALLOW,lan_servers,rule_10,5070,27786
