timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,interface,rule_id,bytes_in,bytes_out
1774099682,10.1.10.3,58761,10.1.10.3,636,TCP,ALLOW,wan,rule_33,7116,24760
1774099689,10.1.11.9,60240,10.1.2.40,5432,TCP,ALLOW,lan_servers,rule_8,4785,27022
1774099690,10.1.12.1,56616,140.82.112.22,445,TCP,ALLOW,lan_billing,rule_24,4015,8831
1774099694,10.2.1.10,60774,52.168.112.45,80,TCP,ALLOW,wan,rule_11,4725,15714
1774099699,52.168.112.78,64585,13.107.42.14,53,TCP,ALLOW,wan,rule_15,6072,13397
1774099711,10.1.10.5,50142,13.107.42.14,53,TCP,ALLOW,lan_servers,rule_38,4260,28519
1774099741,52.168.112.45,53708,52.168.112.78,443,TCP,ALLOW,lan_servers,rule_48,7831,13554
1774099743,140.82.112.22,57929,10.1.2.30,22,TCP,ALLOW,lan_servers,rule_36,234,26932
1774099752,10.1.12.2,57154,140.82.112.22,445,TCP,BLOCK,lan_billing,rule_41,2454,1409
1774099754,52.168.112.78,59964,52.168.112.78,135,TCP,ALLOW,wan,rule_33,541,2779
1774099760,10.1.2.30,50231,10.1.1.10,3389,TCP,ALLOW,lan_servers,rule_48,7930,22144
1774099765,10.1.2.40,51771,10.1.10.5,53,TCP,ALLOW,lan_clinical,rule_40,7215,12132
1774099787,10.1.1.40,61795,52.168.112.78,88,TCP,ALLOW,wan,rule_40,387,22551
1774099800,13.107.42.14,49458,10.1.1.11,53,UDP,ALLOW,lan_billing,rule_46,5953,31052
1774099816,10.1.11.9,54458,52.168.112.78,53,UDP,ALLOW,lan_clinical,rule_9,2290,7841
1774099824,10.1.11.9,64755,52.168.112.78,22,TCP,ALLOW,lan_billing,rule_12,710,28389
1774099830,10.1.2.40,49773,13.107.42.14,443,TCP,ALLOW,wan,rule_10,7771,23068
1774099833,10.1.10.3,65035,140.82.112.22,443,TCP,ALLOW,lan_servers,rule_43,7870,16436
1774099833,10.1.10.7,55190,140.82.112.22,5432,TCP,BLOCK,lan_billing,rule_3,7134,26420
1774099839,10.1.12.1,58776,10.1.2.40,389,TCP,ALLOW,lan_billing,rule_50,7331,151
1774099842,10.1.2.30,58214,52.168.112.78,993,TCP,ALLOW,wan,rule_1,7831,2391
1774099847,10.1.12.2,61264,10.1.10.3,25,TCP,ALLOW,lan_servers,rule_34,3558,25810
1774099868,10.1.2.11,50776,10.1.10.3,53,TCP,ALLOW,wan,rule_34,4146,26721
1774099876,10.1.2.10,62927,52.168.112.78,80,UDP,ALLOW,lan_clinical,rule_12,624,19518
1774099890,10.1.10.7,59350,140.82.112.22,80,TCP,BLOCK,wan,rule_44,2637,10602
1774099891,10.1.10.5,58133,13.107.42.14,22,TCP,ALLOW,lan_billing,rule_33,7692,4467
1774099895,140.82.112.22,49539,10.1.1.10,53,TCP,ALLOW,wan,rule_12,1164,3733
1774099921,10.1.1.40,61892,52.168.112.78,993,TCP,ALLOW,lan_billing,rule_37,5463,4897
1774099927,10.1.1.10,49993,10.1.2.40,53,UDP,ALLOW,lan_servers,rule_39,3133,11267
1774099935,140.82.112.22,62492,10.1.1.10,53,TCP,ALLOW,wan,rule_47,240,25437
1774099941,10.1.2.11,53406,52.168.112.45,53,UDP,ALLOW,wan,rule_38,4020,625
1774099947,10.1.10.3,55845,10.1.10.3,443,TCP,ALLOW,lan_billing,rule_5,1978,21790
1774099947,10.1.11.9,61178,10.1.2.40,5432,TCP,ALLOW,wan,rule_40,6393,30667
1774099977,10.1.1.30,55989,10.1.10.1,445,UDP,ALLOW,lan_servers,rule_37,1230,30821
1774099979,10.1.1.30,50818,10.1.1.10,25,TCP,BLOCK,lan_servers,rule_38,2371,853
1774099995,10.1.12.2,57868,140.82.112.22,389,TCP,ALLOW,lan_clinical,rule_24,3905,14971
1774100016,10.2.1.11,51857,10.1.10.7,5432,TCP,ALLOW,lan_clinical,rule_28,1094,9347
1774100036,10.1.1.40,62579,10.1.2.30,135,TCP,ALLOW,wan,rule_22,775,16893
1774100057,10.1.1.40,55511,13.107.42.14,636,UDP,ALLOW,lan_clinical,rule_16,2803,7345
1774100060,10.1.12.1,49742,13.107.42.14,88,TCP,ALLOW,lan_clinical,rule_42,4580,23106
1774100070,13.107.42.14,64453,10.1.10.5,445,TCP,ALLOW,lan_clinical,rule_21,3424,5580
1774100087,10.0.0.10,62287,52.168.112.45,135,TCP,BLOCK,lan_clinical,rule_48,6983,17993
1774100091,10.1.2.20,51988,10.1.2.30,445,TCP,ALLOW,lan_servers,rule_7,6545,16309
1774100102,10.1.1.50,61624,10.1.10.1,3389,TCP,ALLOW,lan_billing,rule_2,4370,30695
1774100120,140.82.112.22,58485,10.1.1.11,3389,TCP,BLOCK,lan_billing,rule_2,6876,10208
1774100126,10.1.10.5,51150,140.82.112.22,22,TCP,BLOCK,lan_servers,rule_28,6702,24642
1774100129,10.1.12.1,61384,10.1.2.30,22,TCP,ALLOW,wan,rule_44,3528,20094
1774100141,10.1.1.50,57544,10.1.2.40,5432,TCP,BLOCK,wan,rule_38,4388,14441
1774100170,10.2.1.11,53667,13.107.42.14,135,TCP,ALLOW,lan_billing,rule_8,5910,16084
1774100175,13.107.42.14,55209,52.168.112.78,88,TCP,ALLOW,lan_billing,rule_27,7274,3915
1774100177,140.82.112.22,49354,10.1.2.30,636,TCP,ALLOW,wan,rule_14,6178,16597
1774100183,10.1.12.1,61584,13.107.42.14,443,TCP,ALLOW,lan_servers,rule_22,7580,13311
1774100183,140.82.112.22,55454,140.82.112.22,445,UDP,ALLOW,lan_clinical,rule_25,6275,26691
1774100192,10.2.1.11,61599,140.82.112.22,88,TCP,ALLOW,lan_clinical,rule_33,2737,27688
1774100201,10.1.2.11,61028,13.107.42.14,443,TCP,ALLOW,lan_servers,rule_44,7089,6723
1774100208,10.1.10.7,62942,52.168.112.78,25,TCP,ALLOW,lan_billing,rule_39,795,11064
1774100231,10.1.1.30,59057,52.168.112.45,25,TCP,ALLOW,lan_billing,rule_24,7589,7449
1774100241,10.1.2.40,62820,52.168.112.78,443,TCP,ALLOW,wan,rule_33,6638,10338
1774100243,10.1.10.1,60332,10.1.10.3,993,TCP,ALLOW,lan_billing,rule_28,276,13793
1774100245,10.1.1.40,55925,10.1.10.5,88,TCP,ALLOW,lan_billing,rule_24,6991,3216
1774100246,10.1.10.12,59452,10.1.2.30,53,TCP,ALLOW,wan,rule_9,2433,25862
1774100249,10.1.1.50,54825,10.1.10.3,636,TCP,ALLOW,lan_clinical,rule_39,7743,22347
1774100252,10.1.1.11,49312,10.1.10.1,3389,TCP,ALLOW,lan_billing,rule_34,1366,28443
1774100262,10.1.10.1,60148,10.1.10.3,993,TCP,BLOCK,lan_servers,rule_28,3090,24791
1774100262,10.2.1.11,59719,10.1.1.11,445,UDP,ALLOW,wan,rule_41,7921,21357
1774100264,140.82.112.22,62373,10.1.1.11,25,TCP,ALLOW,wan,rule_40,2663,18342
1774100284,10.1.10.5,52476,10.1.10.3,5432,TCP,BLOCK,lan_clinical,rule_32,3205,19924
1774100300,10.1.2.20,51746,10.1.10.1,80,TCP,ALLOW,lan_servers,rule_1,713,25498
1774100318,10.1.10.5,54579,13.107.42.14,88,TCP,ALLOW,lan_clinical,rule_3,5174,13258
1774100318,10.1.1.10,62480,52.168.112.78,636,TCP,ALLOW,lan_servers,rule_22,6160,13413
1774100319,10.1.1.50,59849,10.1.2.40,135,UDP,ALLOW,wan,rule_43,1410,26262
1774100332,10.2.1.11,52832,10.1.10.7,22,TCP,ALLOW,wan,rule_42,3074,22333
1774100350,10.1.10.7,57409,10.1.2.40,25,TCP,ALLOW,lan_servers,rule_18,1542,3928
1774100365,10.1.10.12,61624,10.1.10.5,22,TCP,ALLOW,lan_servers,rule_19,2463,6769
1774100372,10.1.10.7,63940,13.107.42.14,88,TCP,ALLOW,lan_servers,rule_19,247,31280
1774100386,52.168.112.78,49363,52.168.112.45,5432,TCP,ALLOW,lan_clinical,rule_47,5994,27663
1774100399,10.1.10.12,59876,10.1.1.10,88,TCP,ALLOW,lan_billing,rule_45,1100,7863
1774100401,10.1.2.30,57169,10.1.1.11,636,UDP,BLOCK,lan_billing,rule_36,649,19561
1774100401,10.1.2.11,56094,10.1.2.40,88,UDP,ALLOW,wan,rule_26,3226,14734
1774100423,10.1.10.1,58724,10.1.2.40,993,TCP,ALLOW,lan_servers,rule_12,3533,19058
1774100436,10.1.1.50,54249,52.168.112.78,993,TCP,ALLOW,wan,rule_28,832,8432
1774100451,10.1.10.12,59515,140.82.112.22,88,TCP,ALLOW,lan_billing,rule_50,59,12668
1774100459,10.1.10.1,55256,10.1.1.11,80,TCP,ALLOW,wan,rule_29,5385,27620
1774100462,10.1.10.3,55684,13.107.42.14,636,TCP,ALLOW,lan_clinical,rule_31,1655,12033
1774100463,10.1.2.40,55505,52.168.112.78,5432,TCP,ALLOW,lan_clinical,rule_6,1694,19235
1774100484,10.1.1.10,59976,10.1.10.5,135,TCP,ALLOW,lan_clinical,rule_30,6379,16611
1774100487,52.168.112.78,59754,10.1.2.40,22,TCP,ALLOW,lan_billing,rule_48,111,18193
1774100502,10.1.1.30,50596,10.1.1.11,636,UDP,ALLOW,lan_clinical,rule_17,7276,9930
1774100508,10.1.2.40,56625,13.107.42.14,88,UDP,ALLOW,lan_servers,rule_33,7445,28443
1774100521,10.1.12.2,57303,10.1.1.11,88,TCP,ALLOW,lan_clinical,rule_39,6055,16221
1774100542,10.1.10.12,57452,13.107.42.14,443,UDP,ALLOW,lan_billing,rule_27,6913,18712
1774100570,10.2.1.11,59375,10.1.1.11,5432,TCP,ALLOW,lan_clinical,rule_45,6328,6457
1774100586,10.2.1.10,63712,10.1.10.1,3389,UDP,BLOCK,lan_servers,rule_42,5197,24226
1774100595,52.168.112.78,59901,10.1.10.5,993,TCP,BLOCK,lan_billing,rule_28,6588,8310
1774100602,10.1.10.3,57354,10.1.10.7,445,TCP,BLOCK,lan_clinical,rule_44,2890,18009
1774100606,10.1.12.1,51297,52.168.112.45,636,TCP,ALLOW,lan_servers,rule_36,4411,14694
1774100608,10.1.2.30,62007,10.1.2.30,5432,UDP,ALLOW,wan,rule_40,1237,17620
1774100611,52.168.112.78,64915,10.1.10.5,53,TCP,ALLOW,lan_servers,rule_35,1883,5682
1774100617,10.1.1.10,60871,52.168.112.78,25,TCP,BLOCK,wan,rule_44,4172,12006
1774100640,10.1.2.40,60632,10.1.2.40,80,TCP,BLOCK,wan,rule_27,7703,15665
1774100646,10.1.2.40,52604,10.1.2.40,3389,TCP,ALLOW,lan_billing,rule_43,3588,21503
1774100647,10.1.10.12,62278,10.1.10.5,443,TCP,ALLOW,lan_servers,rule_17,7098,9272
1774100649,10.1.1.10,56112,10.1.2.30,5432,TCP,ALLOW,lan_billing,rule_12,1716,14231
1774100649,52.168.112.45,59137,10.1.1.10,5432,TCP,ALLOW,lan_clinical,rule_36,190,9876
1774100652,10.1.11.9,56565,13.107.42.14,80,UDP,ALLOW,wan,rule_19,7326,9351
1774100664,10.1.2.20,56986,10.1.10.1,80,TCP,ALLOW,lan_clinical,rule_26,6207,7264
1774100674,10.1.1.11,65206,13.107.42.14,53,UDP,ALLOW,wan,rule_17,5467,19436
1774100683,10.1.11.9,56629,10.1.10.5,25,TCP,ALLOW,lan_servers,rule_17,2331,24419
1774100689,10.1.2.10,64673,52.168.112.78,636,TCP,ALLOW,wan,rule_44,1244,21479
1774100711,52.168.112.78,60845,10.1.2.30,443,TCP,BLOCK,lan_billing,rule_36,7185,22830
1774100716,52.168.112.78,52348,52.168.112.78,636,UDP,ALLOW,wan,rule_23,4779,3981
1774100724,10.1.1.10,63652,10.1.1.11,53,TCP,ALLOW,lan_clinical,rule_28,6988,22550
1774100762,13.107.42.14,50033,13.107.42.14,5432,TCP,BLOCK,wan,rule_43,5807,20150
1774100796,10.1.2.30,61408,10.1.1.11,636,TCP,BLOCK,lan_billing,rule_1,5759,5690
1774100804,10.1.10.7,58610,10.1.10.7,135,TCP,ALLOW,lan_clinical,rule_23,3636,19117
1774100811,10.1.2.30,60615,10.1.10.7,22,TCP,BLOCK,lan_clinical,rule_6,5415,15568
1774100814,10.2.1.11,55965,10.1.1.10,993,TCP,BLOCK,lan_billing,rule_47,7690,27379
1774100815,10.1.1.11,54585,10.1.10.1,636,TCP,ALLOW,lan_clinical,rule_14,7705,23934
1774100816,140.82.112.22,56859,10.1.10.3,389,TCP,ALLOW,lan_billing,rule_30,3106,16586
1774100816,10.2.1.11,63453,10.1.10.7,636,TCP,BLOCK,lan_billing,rule_46,3934,4483
1774100817,10.0.0.10,61049,10.1.10.5,25,TCP,ALLOW,lan_clinical,rule_50,5266,10188
1774100818,10.1.11.9,52218,10.1.2.30,135,TCP,ALLOW,lan_servers,rule_46,2656,5881
1774100832,10.1.2.11,49396,10.1.10.7,993,TCP,ALLOW,lan_servers,rule_49,862,24368
1774100855,140.82.112.22,53025,10.1.10.7,25,TCP,ALLOW,wan,rule_33,2558,23711
1774100865,10.1.10.3,50006,140.82.112.22,993,TCP,ALLOW,lan_clinical,rule_50,5696,28349
1774100865,10.1.1.40,49573,10.1.10.7,135,TCP,ALLOW,lan_billing,rule_49,1465,1688
1774100896,10.2.1.10,52929,10.1.10.1,5432,TCP,ALLOW,lan_servers,rule_26,3665,16173
1774100908,10.1.10.7,60534,10.1.10.7,5432,TCP,BLOCK,lan_billing,rule_43,5929,27147
1774100909,10.1.10.12,57684,10.1.2.40,80,TCP,ALLOW,lan_clinical,rule_14,6053,15920
1774100924,10.0.0.10,51398,10.1.1.11,88,UDP,ALLOW,lan_servers,rule_40,1228,14496
1774100944,10.1.10.12,58732,13.107.42.14,5432,UDP,ALLOW,lan_clinical,rule_34,7853,7725
1774100948,10.1.10.5,57732,140.82.112.22,993,TCP,ALLOW,wan,rule_13,7057,8689
1774100998,10.1.10.12,53257,52.168.112.78,5432,TCP,ALLOW,lan_clinical,rule_8,3334,427
1774100999,10.1.1.10,50246,10.1.2.40,135,TCP,ALLOW,lan_clinical,rule_6,7741,21217
1774101014,10.0.0.10,62335,10.1.2.40,53,TCP,BLOCK,lan_clinical,rule_25,4160,3718
1774101014,10.1.1.11,52419,10.1.10.3,80,TCP,ALLOW,lan_clinical,rule_12,259,22065
1774101016,10.1.12.2,59823,140.82.112.22,443,TCP,BLOCK,wan,rule_5,5360,7078
1774101058,10.1.12.2,57880,10.1.10.1,445,TCP,ALLOW,wan,rule_25,3991,10736
1774101059,10.1.2.20,50495,13.107.42.14,25,TCP,ALLOW,lan_clinical,rule_35,7359,26922
1774101074,10.1.11.9,65130,52.168.112.45,389,UDP,ALLOW,wan,rule_6,4641,26459
1774101086,10.1.2.10,55562,52.168.112.45,80,TCP,BLOCK,lan_servers,rule_40,4028,12313
1774101096,10.1.10.3,65489,10.1.10.7,88,UDP,ALLOW,lan_clinical,rule_22,639,30838
1774101105,10.0.0.10,57594,10.1.10.7,445,TCP,ALLOW,lan_billing,rule_34,995,19792
1774101114,10.1.10.3,59809,52.168.112.45,3389,UDP,ALLOW,lan_billing,rule_38,4043,28502
1774101121,10.1.1.40,55361,10.1.10.7,25,TCP,ALLOW,wan,rule_30,3588,12609
1774101167,10.2.1.10,63465,140.82.112.22,5432,TCP,BLOCK,lan_clinical,rule_6,3298,26587
1774101169,10.1.11.9,58346,140.82.112.22,22,UDP,ALLOW,lan_servers,rule_1,3566,22342
1774101181,10.0.0.10,60374,10.1.10.1,25,TCP,ALLOW,lan_clinical,rule_41,4051,17028
1774101193,10.1.10.3,62195,10.1.10.7,5432,TCP,ALLOW,lan_servers,rule_34,6119,18226
1774101199,52.168.112.45,63394,10.1.1.10,22,UDP,ALLOW,lan_billing,rule_30,549,313
1774101233,10.1.11.9,55691,10.1.10.3,25,TCP,ALLOW,lan_servers,rule_35,7906,26966
1774101243,52.168.112.45,63990,52.168.112.78,88,TCP,ALLOW,wan,rule_17,1583,30196
1774101247,10.1.2.20,62882,10.1.10.3,25,UDP,ALLOW,lan_servers,rule_2,2543,11415
1774101250,10.1.1.50,52512,10.1.10.5,135,TCP,ALLOW,lan_billing,rule_27,5961,29043
1774101251,10.1.11.9,51309,10.1.2.40,53,TCP,ALLOW,wan,rule_49,2496,2099
1774101256,10.1.2.10,53962,10.1.2.40,443,TCP,BLOCK,lan_clinical,rule_13,178,16505
1774101278,10.1.1.30,56447,10.1.2.30,53,TCP,BLOCK,lan_servers,rule_37,7357,30246
1774101314,10.1.12.2,55052,10.1.2.30,80,TCP,ALLOW,lan_billing,rule_26,1081,23898
1774101334,10.1.2.20,65479,10.1.2.40,993,TCP,ALLOW,wan,rule_31,3294,26271
1774101336,10.1.10.7,53718,10.1.10.7,389,UDP,BLOCK,lan_clinical,rule_16,6168,9801
1774101345,10.1.1.40,63557,10.1.1.11,5432,UDP,ALLOW,lan_servers,rule_8,2941,12096
1774101347,10.2.1.11,62785,52.168.112.78,22,TCP,ALLOW,lan_billing,rule_4,3655,20830
1774101369,10.2.1.11,63035,10.1.10.7,25,TCP,BLOCK,lan_clinical,rule_43,3521,12449
1774101380,10.1.1.50,56775,10.1.10.7,443,TCP,BLOCK,lan_clinical,rule_36,1566,31230
1774101402,10.1.10.3,55558,10.1.1.10,636,TCP,ALLOW,lan_servers,rule_29,4792,26608
1774101405,10.1.11.9,59591,10.1.10.7,443,UDP,ALLOW,wan,rule_2,3240,30161
1774101412,10.1.1.30,49496,140.82.112.22,88,TCP,ALLOW,wan,rule_41,2966,10079
1774101429,13.107.42.14,55923,10.1.2.30,3389,UDP,ALLOW,lan_billing,rule_26,3970,3328
1774101458,10.1.10.5,55836,13.107.42.14,3389,TCP,ALLOW,lan_servers,rule_19,439,16280
1774101477,10.1.12.2,49514,10.1.10.7,993,TCP,ALLOW,lan_servers,rule_46,3154,13230
1774101488,10.1.1.10,51311,140.82.112.22,22,TCP,BLOCK,lan_clinical,rule_2,4956,18951
1774101488,10.0.0.10,57849,140.82.112.22,443,UDP,ALLOW,wan,rule_39,6373,11915
1774101492,10.1.2.20,52490,10.1.2.30,22,UDP,ALLOW,lan_servers,rule_3,1590,15152
1774101502,140.82.112.22,55942,10.1.2.40,80,TCP,ALLOW,lan_servers,rule_24,3498,4204
1774101507,10.1.1.10,57982,10.1.10.5,25,UDP,ALLOW,lan_billing,rule_35,1956,25186
1774101512,10.1.10.12,54265,10.1.2.40,53,UDP,ALLOW,lan_billing,rule_40,5867,9415
1774101516,10.1.1.50,61041,10.1.10.3,445,UDP,BLOCK,wan,rule_8,473,13181
1774101529,10.1.1.50,57488,10.1.1.10,993,TCP,ALLOW,lan_billing,rule_37,5787,23207
1774101542,140.82.112.22,50691,52.168.112.45,443,TCP,ALLOW,wan,rule_2,4978,30629
1774101544,10.1.12.2,58541,10.1.10.1,53,TCP,BLOCK,lan_billing,rule_40,4221,10316
1774101548,10.1.11.9,59791,10.1.1.10,445,TCP,ALLOW,lan_billing,rule_43,1388,1878
1774101564,10.1.11.9,59302,140.82.112.22,5432,TCP,ALLOW,lan_servers,rule_2,3364,5893
1774101565,10.1.12.2,62904,10.1.2.40,445,UDP,ALLOW,wan,rule_45,4026,13788
1774101566,10.1.2.11,55379,140.82.112.22,53,TCP,BLOCK,wan,rule_30,3207,7286
1774101569,10.1.2.40,59271,10.1.10.5,5432,TCP,ALLOW,lan_servers,rule_43,774,23745
1774101578,10.1.1.40,55785,10.1.10.3,25,TCP,ALLOW,lan_servers,rule_50,1357,30145
1774101611,10.1.10.12,49269,52.168.112.78,80,TCP,ALLOW,lan_billing,rule_5,4004,18166
1774101628,10.1.10.3,60794,10.1.10.7,3389,TCP,BLOCK,lan_servers,rule_28,7476,2090
1774101641,10.1.2.10,52752,52.168.112.78,445,TCP,ALLOW,lan_servers,rule_2,4856,4856
1774101678,10.1.1.30,52348,10.1.1.11,135,UDP,ALLOW,lan_billing,rule_18,292,18644
1774101685,140.82.112.22,62524,52.168.112.78,80,UDP,ALLOW,wan,rule_45,7672,4790
1774101687,10.1.1.40,58167,140.82.112.22,993,UDP,ALLOW,lan_billing,rule_45,2488,26921
1774101689,13.107.42.14,49379,13.107.42.14,5432,TCP,ALLOW,wan,rule_29,2987,26772
1774101697,10.1.10.7,57606,10.1.10.1,22,TCP,ALLOW,lan_billing,rule_41,7715,26348
1774101705,52.168.112.78,59887,10.1.10.5,3389,UDP,ALLOW,lan_servers,rule_40,1217,8774
1774101708,10.1.12.2,58953,10.1.10.7,53,UDP,ALLOW,lan_clinical,rule_30,7777,15619
1774101730,10.1.10.1,64920,10.1.1.11,80,TCP,ALLOW,wan,rule_8,4100,16242
1774101734,52.168.112.78,57167,10.1.10.1,445,TCP,ALLOW,wan,rule_17,4243,1278
1774101743,10.1.10.12,54634,10.1.1.11,53,UDP,BLOCK,lan_clinical,rule_36,3831,31987
1774101775,10.1.12.1,53030,10.1.10.1,135,UDP,ALLOW,lan_servers,rule_36,198,19644
1774101790,10.1.10.5,64230,10.1.10.3,53,UDP,ALLOW,wan,rule_22,1195,16501
1774101797,10.1.10.12,55333,10.1.10.7,135,TCP,ALLOW,lan_servers,rule_34,3488,6165
1774101804,10.2.1.11,59345,52.168.112.78,88,UDP,ALLOW,wan,rule_1,4008,1111
1774101808,10.1.2.11,53210,10.1.10.5,25,TCP,ALLOW,wan,rule_17,6057,14176
1774101811,10.1.10.7,61890,52.168.112.78,443,TCP,BLOCK,lan_billing,rule_10,7684,23663
1774101815,10.1.10.1,53856,10.1.1.10,993,UDP,ALLOW,lan_clinical,rule_25,2330,19135
1774101828,10.1.2.40,56751,13.107.42.14,636,TCP,ALLOW,wan,rule_44,7492,11009
1774101849,140.82.112.22,58749,52.168.112.45,636,TCP,ALLOW,lan_clinical,rule_11,7903,14110
1774101854,10.1.1.40,50401,52.168.112.78,88,UDP,ALLOW,lan_billing,rule_41,3323,12227
1774101867,13.107.42.14,60820,10.1.10.1,22,TCP,ALLOW,lan_clinical,rule_49,2233,18257
1774101874,10.1.12.1,54835,140.82.112.22,80,TCP,BLOCK,wan,rule_26,5730,17966
1774101907,10.2.1.11,53491,10.1.2.40,445,TCP,ALLOW,lan_servers,rule_12,6035,2865
1774101909,10.1.11.9,54315,10.1.2.40,25,TCP,BLOCK,lan_clinical,rule_50,1800,9735
1774101936,10.2.1.11,49560,10.1.10.3,88,TCP,ALLOW,lan_servers,rule_1,2337,6059
1774101949,10.1.10.12,62272,13.107.42.14,80,TCP,ALLOW,lan_billing,rule_14,6964,18593
1774101954,10.1.1.50,63388,10.1.10.3,22,TCP,ALLOW,lan_billing,rule_48,6621,26197
1774101964,10.1.2.10,58098,13.107.42.14,135,TCP,ALLOW,lan_billing,rule_21,4923,27693
1774101999,10.1.2.11,50424,10.1.1.10,636,UDP,ALLOW,lan_servers,rule_6,746,878
1774102012,140.82.112.22,52606,52.168.112.78,389,TCP,ALLOW,lan_billing,rule_2,2805,12471
1774102026,10.1.1.11,64698,140.82.112.22,3389,UDP,ALLOW,lan_billing,rule_31,7810,18805
1774102041,10.1.2.30,57703,10.1.10.7,3389,TCP,ALLOW,lan_servers,rule_44,5591,18432
1774102074,10.2.1.10,57213,13.107.42.14,443,UDP,ALLOW,lan_servers,rule_21,120,18805
1774102078,10.1.2.11,56549,10.1.1.11,80,TCP,ALLOW,wan,rule_26,5262,27592
1774102079,10.1.2.30,50127,52.168.112.45,389,UDP,ALLOW,wan,rule_28,4417,11251
1774102084,10.1.2.30,58885,10.1.2.30,5432,UDP,BLOCK,lan_servers,rule_50,73,21399
1774102094,52.168.112.45,57643,10.1.1.11,80,UDP,ALLOW,lan_billing,rule_11,4267,10968
1774102108,10.1.1.30,49589,10.1.10.5,445,TCP,ALLOW,lan_billing,rule_49,2671,8169
1774102113,13.107.42.14,55915,10.1.1.11,22,UDP,ALLOW,wan,rule_24,2631,7724
1774102117,10.1.2.30,64661,10.1.10.3,53,UDP,ALLOW,lan_servers,rule_6,4122,31158
1774102149,10.1.2.40,61227,13.107.42.14,443,UDP,ALLOW,lan_clinical,rule_28,434,24554
1774102154,10.2.1.11,61314,10.1.10.5,80,TCP,BLOCK,wan,rule_48,7455,24131
1774102157,140.82.112.22,50761,52.168.112.78,993,UDP,ALLOW,lan_billing,rule_44,1211,4002
1774102164,10.1.1.40,52459,10.1.10.7,445,UDP,BLOCK,lan_billing,rule_21,2692,5578
1774102170,10.1.1.10,64498,10.1.1.10,135,TCP,ALLOW,lan_clinical,rule_34,6456,4538
1774102179,10.1.10.7,60467,10.1.1.11,5432,TCP,ALLOW,lan_servers,rule_10,551,11637
1774102210,52.168.112.78,57932,10.1.1.11,22,TCP,BLOCK,wan,rule_14,3377,28529
1774102233,10.1.2.40,54765,10.1.10.3,80,TCP,ALLOW,lan_servers,rule_48,4933,12189
1774102317,10.1.10.1,62723,140.82.112.22,636,UDP,ALLOW,wan,rule_20,6428,13033
1774102334,10.1.2.20,59038,10.1.2.40,53,TCP,ALLOW,lan_clinical,rule_48,112,19815
1774102349,10.1.10.7,61001,10.1.1.10,3389,TCP,ALLOW,wan,rule_28,6388,18439
1774102355,10.1.1.10,57054,10.1.10.7,993,TCP,ALLOW,lan_servers,rule_10,3456,21064
1774102390,140.82.112.22,64605,10.1.10.7,88,TCP,ALLOW,lan_clinical,rule_26,4307,9499
1774102400,10.1.10.1,52113,10.1.1.10,389,TCP,BLOCK,lan_billing,rule_21,695,27699
1774102411,10.1.1.40,52571,10.1.1.11,88,UDP,ALLOW,lan_billing,rule_29,7445,19485
1774102413,10.2.1.11,59374,10.1.10.1,443,TCP,ALLOW,wan,rule_20,5932,24212
1774102418,10.1.10.3,65050,10.1.10.1,445,TCP,ALLOW,lan_clinical,rule_5,6398,17464
1774102425,10.1.2.20,59927,10.1.2.30,389,TCP,BLOCK,lan_billing,rule_17,952,17727
1774102426,10.0.0.10,49230,10.1.1.10,53,UDP,ALLOW,wan,rule_37,5261,10581
1774102429,52.168.112.45,56584,10.1.10.5,443,TCP,BLOCK,lan_servers,rule_26,2664,18902
1774102433,10.1.10.1,52498,10.1.10.7,443,UDP,ALLOW,lan_servers,rule_45,6895,14103
1774102437,10.2.1.11,61799,13.107.42.14,25,UDP,BLOCK,lan_billing,rule_19,4372,28288
1774102452,10.1.10.12,51436,13.107.42.14,88,UDP,ALLOW,lan_servers,rule_33,6135,29121
1774102453,52.168.112.78,56429,10.1.2.30,445,UDP,BLOCK,lan_billing,rule_36,4880,24760
1774102467,10.1.12.1,50812,10.1.1.10,389,UDP,BLOCK,lan_billing,rule_22,2139,28989
1774102469,10.1.1.11,62055,10.1.10.5,22,TCP,ALLOW,wan,rule_23,384,27711
1774102487,10.1.10.1,62746,10.1.2.40,636,UDP,ALLOW,lan_clinical,rule_24,7784,5777
1774102487,10.1.1.11,53370,10.1.2.40,22,UDP,BLOCK,wan,rule_19,6714,25891
1774102491,10.1.2.30,58772,10.1.10.5,135,TCP,ALLOW,wan,rule_1,4334,5767
1774102508,10.1.10.7,57509,10.1.1.10,636,UDP,ALLOW,wan,rule_23,465,21703
1774102510,10.1.1.50,64025,52.168.112.45,993,TCP,ALLOW,lan_servers,rule_24,5160,4440
1774102530,10.1.1.10,52264,52.168.112.78,88,TCP,ALLOW,lan_billing,rule_26,2876,18828
1774102531,13.107.42.14,58075,10.1.10.1,88,TCP,ALLOW,wan,rule_18,1573,12210
1774102542,13.107.42.14,64584,13.107.42.14,80,TCP,ALLOW,lan_billing,rule_22,2736,13006
1774102556,10.1.1.50,63334,10.1.1.11,993,TCP,BLOCK,lan_clinical,rule_3,2967,31496
1774102562,10.1.1.50,60091,10.1.2.40,993,TCP,ALLOW,lan_billing,rule_1,2385,31086
1774102587,10.1.10.1,50917,10.1.10.1,80,TCP,ALLOW,lan_clinical,rule_17,2701,20214
